Start Date,End Date,Minimum Value,Maximum Value,Absolute Maximum Value,Range,25th Percentile,50th Percentile (Median),75th Percentile,Normalized Displacement (50% Threshold),Normalized Displacement (80% Threshold),[AI] Max Probability,[AI] Percent Above 50%,[AI] Percent Above 80%,Accuracy (50% Threshold),Recall (50% Threshold),Precision (50% Threshold),Accuracy (80% Threshold),Recall (80% Threshold),Precision (80% Threshold)
2024-07-21,2024-10-29,-0.15542115,0.9125169,0.9125169,1.0679381,0.00185111234895885,0.017871519550681114,0.04207278601825237,0.006012729,nan,72.74571657180786,2.9162770785169965,0.0,0.7654768387704427,0.04976324314095931,0.38915770188377885,0.7719417758369723,0.0,nan
2024-08-02,2024-09-15,-0.16107689,0.29740614,0.29740614,0.45848304,0.007311109919101,0.02368047460913658,0.040657054632902145,0.008101103,nan,69.93982195854187,1.6696531453637595,0.0,0.7480276052836771,0.028160213697606646,0.4204966184528805,0.750682466705021,0.0,nan
2024-08-26,2024-10-05,-0.21528712,0.87650776,0.87650776,1.0917948,-0.009399661794304848,-0.0034340950660407543,0.0050147706642746925,-0.04533134,nan,76.90969705581665,1.6948967363285317,0.0,0.7740705586719975,0.028273458585540968,0.36950566052939043,0.7784940472735591,0.0,nan
2024-07-21,2024-10-01,-0.1938195,0.8939434,0.8939434,1.087763,0.014540200121700764,0.026366842910647392,0.04286882560700178,0.02299962,nan,71.15930318832397,3.0537546022775923,0.0,0.7574638239575306,0.04976571171703271,0.3836724165003028,0.7645685418272112,0.0,nan
2024-07-21,2024-09-15,-0.11250465,0.36662886,0.36662886,0.47913352,0.019786649383604527,0.0364176370203495,0.05294346809387207,0.13264236,nan,70.02747654914856,2.0650398150526583,0.0,0.7582611524959328,0.03400656337934629,0.39065246956579425,0.7627772925764192,0.0,nan
2024-08-22,2024-10-29,-0.19974588,0.9038338,0.9038338,1.1035796,-0.024075687862932682,-0.008107625879347324,0.007539077894762158,0.008869021,nan,57.22365379333496,1.1651698662492105,0.0,0.7701185768037132,0.01826082607199749,0.354979375368297,0.7734980500398231,0.0,nan
2024-09-03,2024-12-20,-0.22333696,0.94126046,0.94126046,1.1645974,0.013521979097276926,0.022223269566893578,0.03126596286892891,0.0029899199,nan,58.76544713973999,1.4505619361815718,0.0,0.7572593119875156,0.022727467903301986,0.3746284150427028,0.7608964969678718,0.0,nan
2024-10-05,2024-11-06,-0.11339764,0.095262535,0.11339764,0.20866019,-0.04499227460473776,-0.018984157592058182,0.0026695654378272593,-0.25648037,nan,59.3874990940094,1.4030395652912209,0.0,0.749178040882768,0.017626991274475305,0.3083624602222338,0.7545555418928335,0.0,nan
2024-07-21,2024-10-05,-0.1852869,0.90858793,0.90858793,1.0938748,0.015531024895608425,0.039761677384376526,0.05890529416501522,0.04008324,nan,67.87070631980896,2.239986300196935,0.0,0.7694617689870709,0.04002052722885438,0.40422311244304454,0.7737525473071325,0.0,nan
2024-09-03,2024-10-17,-0.23381196,0.86238736,0.86238736,1.0961993,0.002126905834302306,0.02215288206934929,0.08408605679869652,-0.0023599043,-0.07859258,87.17543482780457,2.2185870145514777,0.2103325074263186,0.755146062340009,0.03794471343333187,0.4121058801752329,0.7590303349714583,0.004331912560700037,0.49625772860397005
2024-08-02,2024-10-05,-0.22700809,0.8428349,0.8428349,1.0698429,0.0052895257249474525,0.02575923129916191,0.04442925751209259,0.005187675,nan,71.26190662384033,1.5562383885873106,0.0,0.7517251241710255,0.02675181655897217,0.4226471055558498,0.754132715047072,0.0,nan
2024-07-21,2024-10-25,-0.16589637,0.922664,0.922664,1.0885603,0.0020783175714313984,0.0391710102558136,0.07062072306871414,0.067761004,nan,70.7573652267456,2.219984587721552,0.0,0.7601822073807689,0.036238759780450776,0.38299546422290104,0.7653771727031424,0.0,nan
2024-10-05,2024-12-24,-0.16159463,0.43859845,0.43859845,0.6001931,-0.01733272708952427,-0.0011208837386220694,0.009794821729883552,0.072813086,0.16293977,96.84004783630373,4.304635761589404,1.3916946264514205,0.743949853906465,0.06969137773992452,0.40070053730531185,0.7514667908022555,0.02603002235707442,0.4629220574313664
2024-09-07,2024-10-17,-0.28666446,0.90944344,0.90944344,1.1961079,-0.021042291074991226,0.005424725357443094,0.05825764313340187,-0.03389224,nan,70.74344158172607,1.314755318531467,0.0,0.7555841592947548,0.025131377486637914,0.46546172223953464,0.7564923469823245,0.0,nan
2024-09-03,2024-10-29,-0.261824,0.8385696,0.8385696,1.1003935,-0.014288972830399871,-0.0006177575560286641,0.008183635072782636,-0.020653268,nan,57.86075592041016,1.267607561840358,0.0,0.7672276902438023,0.020877473724361325,0.3782937365010799,0.7703132058424936,0.0,nan
2024-08-26,2024-12-12,-0.20279604,0.9230893,0.9230893,1.1258854,0.017296446952968836,0.025715109892189503,0.037531837821006775,4.346131e-06,nan,57.19899535179138,0.8666022513494782,0.0,0.7701796914210406,0.011371197091194376,0.2969427153100622,0.7736990894223448,0.0,nan
2024-07-21,2024-12-12,-0.121058784,0.9174633,0.9174633,1.0385221,0.014465143671259284,0.03496232070028782,0.061200838536024094,0.062417313,nan,69.46970820426941,2.0180494905385737,0.0,0.7646579330422125,0.03287618673709758,0.37519093038253964,0.7696953506293347,0.0,nan
2024-07-21,2024-08-22,-0.1929631,0.28706226,0.28706226,0.48002535,0.00872784573584795,0.030468836426734924,0.04559493809938431,0.01501724,nan,70.4692542552948,2.166623854782088,0.0,0.752191454747838,0.03491849720998573,0.3918273790705027,0.7568788423666409,0.0,nan
2024-09-03,2024-10-01,-0.22568236,0.9137137,0.9137137,1.1393961,0.024075184017419815,0.03147724270820618,0.03696388006210327,-0.009373629,-0.06540306,85.22401452064514,2.6454805546809763,0.1562606945832363,0.7419922382992704,0.0439073911044661,0.42130863367053895,0.746151661168225,0.003069796411964791,0.49868593955321944
2024-08-26,2024-11-06,-0.20595314,0.9380778,0.9380778,1.1440309,-0.05192537233233452,-0.020531635731458664,0.0016026943922042847,-0.040404942,nan,58.224326372146606,0.8980815388659946,0.0,0.7674582011738155,0.012192396402624725,0.3110933698296837,0.7708512723163224,0.0,nan
2024-05-18,2024-08-14,-0.3569224,0.59254766,0.59254766,0.94947004,-0.17126969993114471,-0.16300058364868164,-0.13750304281711578,-0.14146037,0.058761295,96.61308526992798,7.895447277157473,2.56923918235119,0.8707987512373411,0.2894999362015567,0.4376205505874101,0.8774786623564511,0.09435209780881347,0.4383015411143442
2024-08-10,2024-09-07,-0.15143943,0.093988605,0.15143943,0.24542803,-0.05638706311583519,-0.05073010176420212,-0.043087080121040344,-0.39654368,nan,59.59065556526184,1.2339783047355448,0.0,0.7576998944386428,0.015547493561003529,0.299036752479789,0.7626595801884256,0.0,nan
2024-10-17,2024-12-20,-0.11822248,0.15089117,0.15089117,0.26911366,-0.057904329150915146,0.00012580820475704968,0.021344128996133804,0.21018071,0.81155694,83.45211148262024,2.4213088501003326,0.1010266416135398,0.7537482549312936,0.038072568119222355,0.37790864282439246,0.7596572032828107,0.002094532562691626,0.49828296703296704
2024-10-29,2024-11-06,-0.095723614,0.10140047,0.10140047,0.1971241,-0.019334570970386267,-0.006635589990764856,0.008879533037543297,-0.073636316,nan,60.24947762489319,1.4224737972806667,0.0,0.7256708760014106,0.020704457825823162,0.39494250584897206,0.7286597066541666,0.0,nan
2024-12-20,2024-12-24,-0.15011217,0.35261205,0.35261205,0.50272423,0.00852487818337977,0.014843098353594542,0.0202300394885242,0.033004846,0.03990105,96.86475396156312,3.736543628858517,1.338108716211833,0.7195717860910714,0.06414179447148498,0.4786458333333333,0.7207537957806829,0.023252823950776012,0.48453766074709126
2024-10-09,2024-11-06,-0.15640177,0.11138698,0.15640177,0.26778874,-0.06563759222626686,-0.029561981558799744,-0.002322251326404512,-0.00304842,nan,59.74482297897339,1.455567068676359,0.0,0.7540309572388451,0.019286273268311012,0.3189246049219629,0.759302304879308,0.0,nan
2024-07-21,2024-11-06,-0.14077388,0.9000372,0.9000372,1.0408111,-0.0030901191639713943,0.018655152060091496,0.032215820625424385,0.04589122,nan,69.5821762084961,2.418289237092217,0.0,0.7662676599023889,0.03940937875461846,0.3707087015635622,0.7725209350115592,0.0,nan
2024-08-10,2024-10-01,-0.21405375,0.86185247,0.86185247,1.0759063,0.0021209341939538717,0.011591147631406784,0.024587489664554596,-0.008700004,nan,61.78486347198486,0.9534482905003268,0.0,0.7605122697389832,0.017350808882711264,0.43351142772336004,0.7617801380504826,0.0,nan
2024-08-14,2024-08-26,-0.07051836,0.16830628,0.16830628,0.23882464,-0.004290859447792172,0.0076863719150424,0.02238410245627165,0.24513419,nan,61.98766827583313,2.87470603363479,0.0,0.7589316725393657,0.04959560849953318,0.40664053493198066,0.7642992928899247,0.0,nan
2024-09-07,2024-09-15,-0.17377326,0.30373886,0.30373886,0.47751212,-0.013678211718797684,0.005645374301820993,0.031667206436395645,0.10365942,nan,56.075459718704224,0.5122724836201863,0.0,0.7304621855912268,0.009216823491239454,0.48467075446547586,0.7306192406048666,0.0,nan
2024-05-18,2024-10-09,-0.14726149,0.85017943,0.85017943,0.99744093,0.0263474490493536,0.05149511247873306,0.0689619779586792,0.11243933,0.2033963,96.84640169143675,8.271460512380333,3.259242851110665,0.771305455376117,0.16349179501254205,0.4287274461888662,0.7798197462325993,0.06757865107580757,0.44973876476085295
2024-10-01,2024-12-20,-0.06105568,0.18026143,0.18026143,0.24131711,0.013641116209328175,0.019509360194206238,0.026939671486616135,0.29032034,0.6123841,91.0639226436615,2.958215133922681,0.4258614812860096,0.7558817950917007,0.0499035464346783,0.4020373080586336,0.7615924759203061,0.008755792260069954,0.489995158947878
2024-11-06,2025-02-22,-0.13711216,0.28312922,0.28312922,0.42024136,0.013034934177994728,0.022990891709923744,0.03402835130691528,0.06651571,0.07611001,96.2609887123108,2.588842105263158,1.0113684210526317,0.763160701754386,0.0487915439598212,0.44056816025588896,0.7656912280701754,0.02046314892032986,0.4729739106300305
2024-08-14,2024-12-20,-0.16942748,0.9539691,0.9539691,1.1233966,0.028815187513828278,0.035322438925504684,0.04203368630260229,0.05621516,nan,69.81298327445984,4.077482507841312,0.0,0.7527951660926534,0.06872226930554863,0.40335847584368295,0.7606762485782236,0.0,nan
2024-10-17,2024-10-25,-0.09424329,0.05145557,0.09424329,0.14569886,-0.040391065180301666,-0.02604280784726143,-0.006258031353354454,0.14181568,nan,57.69585967063904,0.6687464092522641,0.0,0.7150094643090082,0.009695065674871186,0.41144428304627517,0.7161938906636396,0.0,nan
2024-10-05,2024-10-09,-0.08959063,0.061490115,0.08959063,0.15108074,-0.0090026396792382,0.011167715769261122,0.018663665279746056,-0.3937832,nan,59.93456840515137,1.3590504798543164,0.0,0.7059395512381353,0.021373782642420062,0.46079276174062905,0.7070052435575386,0.0,nan
2024-05-18,2024-10-17,-0.14383715,0.8914187,0.8914187,1.0352559,0.02456565946340561,0.06330044567584991,0.10266198962926865,0.10894263,0.18378639,96.88876867294312,9.24651987013976,3.872617902161799,0.7668745630369022,0.18175396942237035,0.43439413675904714,0.7753064798598949,0.07924592721133396,0.4522209312717848
2024-09-07,2024-10-25,-0.24194641,0.8636113,0.8636113,1.1055577,-0.028647251892834902,0.004017675993964076,0.045542625710368156,-0.0012918623,nan,57.87145495414734,0.8918676231089381,0.0,0.7586300022875404,0.017638598604272204,0.4765331904142102,0.7590485880412849,0.0,nan
2024-11-06,2024-12-12,-0.021172367,0.22953567,0.22953567,0.25070804,0.05268805846571922,0.07299075275659561,0.09927216172218323,0.208838,nan,60.43456196784973,1.310035087719298,0.0,0.7438691228070176,0.018217178820495058,0.3507338761517034,0.74778,0.0,nan
2024-08-10,2024-09-15,-0.09905225,0.3543342,0.3543342,0.45338646,0.055045478977262974,0.07756156846880913,0.09196966327726841,0.13963832,nan,64.36828374862671,1.8582902456211847,0.0,0.7515392006203498,0.02635104501806933,0.34410812868836854,0.7573330474969506,0.0,nan
2024-05-18,2024-10-05,-0.13701303,0.89061874,0.89061874,1.0276318,0.04479323234409094,0.06023506447672844,0.07203756272792816,0.12668432,0.207318,96.91452383995056,8.864830441012577,3.659206855734686,0.7741612039068827,0.1794891284132901,0.4333302098950525,0.7826325771996981,0.07766412497675283,0.45423934016874123
2024-10-01,2024-10-05,-0.04855794,0.07130688,0.07130688,0.11986482,-0.0026603640289977193,0.008609362877905369,0.0194713082164526,0.25862888,nan,58.04333686828613,1.394753045696442,0.0,0.7282269126313937,0.023761197364295623,0.4611499802916831,0.7293106362976646,0.0,nan
2024-10-25,2024-11-06,-0.11201732,0.08591601,0.11201732,0.19793333,-0.05415633134543896,-0.006478331051766872,0.019799665547907352,-0.51900434,nan,57.64297246932984,1.0979707166709478,0.0,0.7552694580015412,0.0171397441702513,0.3778464033938487,0.757951879441733,0.0,nan
2024-08-02,2024-09-03,-0.11491415,0.13672306,0.13672306,0.25163722,-0.023114651441574097,-0.00974154844880104,0.0007310310611501336,-0.01316095,nan,65.34203290939331,1.0036711433625167,0.0,0.7460020474001151,0.01580264686155507,0.39664942103966494,0.748076647275161,0.0,nan
2024-10-01,2024-10-17,-0.08875177,0.09706202,0.09706202,0.18581378,-0.023609889671206474,-0.00544757186435163,0.034916491247713566,0.18657894,nan,58.312153816223145,1.417430839600651,0.0,0.7275750978581167,0.021387398080954478,0.40708329293125184,0.7302091579803844,0.0,nan
