Start Date,End Date,Minimum Value,Maximum Value,Absolute Maximum Value,Range,25th Percentile,50th Percentile (Median),75th Percentile,Normalized Displacement (50% Threshold),Normalized Displacement (80% Threshold),[AI] Max Probability,[AI] Percent Above 50%,[AI] Percent Above 80%,Accuracy (50% Threshold),Recall (50% Threshold),Precision (50% Threshold),Accuracy (80% Threshold),Recall (80% Threshold),Precision (80% Threshold)
2023-12-24,2024-06-09,-0.3783675,0.3608876,0.3783675,0.7392551,-0.29042690992355347,-0.25320762395858765,-0.21532733738422394,0.12160303,0.30305585,94.86082196235655,1.683508251726425,0.6204148044107468,0.7587004018571262,0.031007002993519325,0.440753615724647,0.7600478731628512,0.011610265823912226,0.44782811226272273
2024-03-25,2024-11-16,-0.12855718,0.47362557,0.47362557,0.60218275,-0.027625128626823425,-0.020543288439512253,0.007656254339963198,nan,nan,45.07451355457306,0.0,0.0,0.8663882855974464,0.0,nan,0.8663882855974464,0.0,nan
2024-03-25,2024-05-28,-0.14999951,0.20979582,0.20979582,0.35979533,-0.04580417647957802,-0.03841433674097061,-0.01764964498579502,0.3070247,0.5090227,96.916264295578,4.162638702843923,2.258260757734052,0.746633850502213,0.08100086212196381,0.49167737008366025,0.7472053517369736,0.04444717680076976,0.4973125159969286
2023-11-30,2024-06-21,-0.2667691,0.91880995,0.91880995,1.1855791,-0.09560320526361465,-0.06952334940433502,-0.03071923740208149,0.20709462,0.23853473,96.52114510536194,4.147971856996086,2.110002788868225,0.7450067698692411,0.08028365651599012,0.49230112696173206,0.7455378108395938,0.04126597272227596,0.49744897959183676
2023-12-08,2024-07-27,-0.3434194,0.8482749,0.8482749,1.1916943,-0.18712763488292694,-0.17153812944889069,-0.10820896551012993,0.21569012,0.31517884,95.73639631271362,3.222456530102777,1.30301215797558,0.8219422821587566,0.08737029708642904,0.4791180430879713,0.8230545214189222,0.036207344596931125,0.49103674103674105
2024-04-10,2024-05-04,-0.1182771,0.12064221,0.12064221,0.23891932,-0.016476621851325035,-0.0018706240225583315,0.008084094151854515,0.3631012,0.5064789,96.63342237472534,3.8128230769397633,1.9462165697390656,0.7441418635406882,0.07261300363206952,0.48510363922550304,0.7451527161058893,0.03795718444355815,0.49678629811264674
2024-06-09,2024-07-03,-0.14411552,0.09395671,0.14411552,0.23807223,-0.02379426546394825,-0.020490722730755806,-0.014908402226865292,0.2453183,0.38657877,94.95136737823486,2.3649186141701306,0.9271794248753974,0.7423998189176133,0.04525052889041953,0.49218702220047705,0.7427628514979795,0.018009685195988164,0.4996490133374932
2024-01-29,2024-11-16,-0.2032127,0.43228883,0.43228883,0.6355015,-0.1350816935300827,-0.07977540045976639,-0.02061496302485466,nan,nan,17.348645627498627,0.0,0.0,0.8817465684638249,0.0,nan,0.8817465684638249,0.0,nan
2024-02-06,2024-04-10,-0.14445579,0.38358426,0.38358426,0.52804005,-0.046931070275604725,-0.026200678199529648,-0.012820234522223473,0.10955792,0.23169005,96.64113521575928,2.972312174060057,1.4104737174457436,0.7556348143235116,0.057152141863720314,0.46598118573616276,0.7568681298832288,0.027472977948575,0.47203155414404263
2024-06-29,2024-11-16,-0.14623587,0.35987556,0.35987556,0.50611144,-0.026582137681543827,-0.004732469562441111,0.004274102859199047,nan,nan,34.18352007865906,0.0,0.0,0.8662883258564141,0.0,nan,0.8662883258564141,0.0,nan
2023-12-24,2024-08-20,-0.24739787,0.67367613,0.67367613,0.92107403,-0.17739956080913544,-0.1337234526872635,-0.0754070058465004,0.63747555,nan,71.03925347328186,0.5063313088751035,0.0,0.8334554366312784,0.013887257652672834,0.455550799086758,0.8339055570728154,0.0,nan
2024-02-18,2024-05-28,-0.19647813,0.20036398,0.20036398,0.39684212,-0.09366908483207226,-0.08252190798521042,-0.06494422256946564,0.29510632,0.51381767,95.6095278263092,3.3605824720349204,1.3814040538156027,0.7456602420024356,0.06501353854923757,0.49085431461157736,0.7461838188713302,0.027042895824426393,0.4967019160297351
2024-01-13,2024-04-06,-0.139078,0.5425351,0.5425351,0.68161315,-0.0034367572516202927,0.02760307490825653,0.04999338090419769,0.32072192,0.37631696,96.4139461517334,4.018608942502157,1.7582905456362332,0.7479481066760376,0.07806445202530388,0.48771074365295,0.748742038089908,0.034630831505719,0.494489451823827
2024-09-13,2024-11-12,-0.116118655,0.15496415,0.15496415,0.27108282,-0.05751023627817631,-0.04016413167119026,0.016171537339687347,nan,nan,0.0,0.0,0.0,0.9319356789257727,0.0,nan,0.9319356789257727,0.0,nan
2024-02-06,2024-04-22,-0.16393985,0.3782251,0.3782251,0.5421649,-0.03585519641637802,-0.023827191442251205,-0.0014170654467307031,0.13884711,0.27852815,96.59842252731325,2.752092734926023,1.2614932438583486,0.7607862729882939,0.05330351275988188,0.45894043212307367,0.7619733482458307,0.024354992887884706,0.4574742268041237
2023-11-30,2024-02-10,-0.35780892,0.3962833,0.3962833,0.7540922,-0.2514258101582527,-0.23142533004283905,-0.1860668621957302,0.051943753,0.26425514,93.7925934791565,2.594658956096278,0.8540005808937962,0.756330586370382,0.05075843973851532,0.47404767208732457,0.7573153603058796,0.016874259263400346,0.4788071065989848
2023-11-30,2024-05-04,-0.18668647,0.89237916,0.89237916,1.0790657,-0.02968757739290595,0.03112090192735195,0.06231391988694668,0.41172123,0.42261976,95.52645683288574,1.873743744915373,0.724021981483649,0.7432752873040025,0.03622306888676753,0.49600910002313564,0.7434024481349986,0.014065707551553142,0.49845324817882447
2023-08-22,2024-05-16,-0.42009854,1.1256291,1.1256291,1.5457276,-0.12554319947957993,-0.06754735857248306,0.038433478213846684,0.17922495,nan,66.7568564414978,2.235414103118384,0.0,0.727776114935648,0.0410420219399832,0.4997830399206546,0.7277858148480717,0.0,nan
2023-08-14,2024-05-04,-0.35983482,1.0036159,1.0036159,1.3634506,-0.10393363982439041,-0.057230763137340546,0.0228972383774817,0.20569262,nan,75.77228546142578,1.6158496080775873,0.0,0.7262085658296799,0.029494499162174254,0.49974306269270297,0.7262168692706258,0.0,nan
2023-11-18,2024-05-12,-0.20949557,1.0164374,1.0164374,1.225933,-0.05922812223434448,-0.013916844502091408,0.03376856632530689,0.24786164,0.27644303,96.601003408432,4.064806465013744,1.9614768323980216,0.7488007648471391,0.08077878024142707,0.49904743251905137,0.7488550452553857,0.03900818062214229,0.499409637665117
2023-08-14,2024-03-17,-0.3000813,1.0298544,1.0298544,1.3299358,-0.09112180769443512,-0.033814962953329086,0.09144747070968151,0.3809175,nan,71.9142496585846,2.1083820468535497,0.0,0.7360903525087463,0.03938961195785141,0.4924515917295701,0.7364086510783402,0.0,nan
2024-01-29,2024-05-24,-0.20682824,0.28382725,0.28382725,0.49065548,-0.10104059427976608,-0.07855503261089325,-0.05579615756869316,0.46100917,nan,62.19368577003479,0.2657372365928411,0.0,0.7622497063018306,0.00524126228207023,0.4685970636215334,0.762416604892513,0.0,nan
2023-08-14,2023-12-24,-0.17768899,0.69518167,0.69518167,0.8728707,-0.07334108091890812,-0.01725540403276682,0.08002351969480515,0.515142,nan,60.29437780380249,0.4673453345733138,0.0,0.7470488186971348,0.009130433592991155,0.4940775836541309,0.7471041749701076,0.0,nan
